Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000171,5/28/2024,"28,043.63",5/1/2024,5/31/2024,"1,402.19",GALF,100022XXXX00003,COATED PIPE 114.30X08.56 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000171,5/28/2024,"6,648.28",5/1/2024,5/31/2024,332.41,GALF,100022XXXX00003,COATED PIPE 114.30X06.40 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000171,5/28/2024,"9,874.45",5/1/2024,5/31/2024,493.72,GALF,100022XXXX00003,COATED PIPE 114.30X04.80 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000166,5/28/2024,"62,221.12",5/1/2024,5/31/2024,"3,111.06",ROBT,100278XXXX00003,COATED PIPE 114.30X13.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001404,5/28/2024,"4,800.00",5/1/2024,5/31/2024,240,PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001404,5/28/2024,"4,800.00",5/1/2024,5/31/2024,240,PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001405,5/28/2024,"2,400.00",5/1/2024,5/31/2024,120,PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001399,5/28/2024,"1,450.00",5/1/2024,5/31/2024,72.5,CHER,100328XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001407,5/28/2024,"14,400.00",5/1/2024,5/31/2024,720,PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001387,5/15/2024,"141,600.00",5/1/2024,5/31/2024,"7,080.00",CHER,100328XXXX00003,HE 90/60
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000130,5/9/2024,"141,234.75",5/1/2024,5/31/2024,"7,061.74",PETR,100351XXXX00003,COATED PIPE 219.10X12.70 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000169,5/28/2024,"49,946.36",5/1/2024,5/31/2024,"2,497.32",AL F,100252XXXX00003,COATED PIPE 168.30X07.11 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000169,5/28/2024,"60,093.59",5/1/2024,5/31/2024,"3,004.68",AL F,100252XXXX00003,COATED PIPE 219.10X06.35 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001408,5/29/2024,"36,000.00",5/1/2024,5/31/2024,"1,800.00",PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000174,5/29/2024,"56,560.35",5/1/2024,5/31/2024,"2,828.02",ROBT,100278XXXX00003,COATED PIPE 114.30X13.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,460,5/1/2024,5/31/2024,23,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,184,5/1/2024,5/31/2024,9.2,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,184,5/1/2024,5/31/2024,9.2,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,184,5/1/2024,5/31/2024,9.2,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000175,5/29/2024,"3,861.00",5/1/2024,5/31/2024,193.05,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-23
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,552,5/1/2024,5/31/2024,27.6,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,460,5/1/2024,5/31/2024,23,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,368,5/1/2024,5/31/2024,18.4,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,184,5/1/2024,5/31/2024,9.2,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,92,5/1/2024,5/31/2024,4.6,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,276,5/1/2024,5/31/2024,13.8,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000176,5/29/2024,"3,627.00",5/1/2024,5/31/2024,181.35,MIDD,100388XXXX00003,TABREED SPOOLS- LOT-24
01 Invoice,1.11111E+14,ABC LTD.,TI70001409,5/30/2024,"36,000.00",5/1/2024,5/31/2024,"1,800.00",PETR,100351XXXX00003,Transport Charges
01 Invoice,1.11111E+14,ABC LTD.,TI70001379,5/6/2024,"140,311.83",5/1/2024,5/31/2024,"7,015.58",DENH,100206XXXX00003,CHEQUERED PLATE 1.50X06.00X08.00 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000177,5/30/2024,"50,952.50",5/1/2024,5/31/2024,"2,547.63",ROBT,100278XXXX00003,COATED PIPE 088.90X06.35 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000165,5/28/2024,"127,107.50",5/1/2024,5/31/2024,"6,355.38",GALF,100022XXXX00003,COATED PIPE 0219.10X12.70 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000173,5/28/2024,"127,012.80",5/1/2024,5/31/2024,"6,350.64",PETR,100351XXXX00003,COATED PIPE 219.10X15.88 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000182,5/30/2024,"58,426.41",5/1/2024,5/31/2024,"2,921.32",PETR,100351XXXX00003,COATED PIPE 219.10X15.88 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000182,5/30/2024,"96,345.12",5/1/2024,5/31/2024,"4,817.26",PETR,100351XXXX00003,COATED PIPE 219.10X22.23 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001452,5/31/2024,"5,115.00",5/1/2024,5/31/2024,255.75,SRH,100492XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001474,5/31/2024,"5,473.08",5/1/2024,5/31/2024,273.65,AL B,100280XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001468,5/31/2024,"7,290.00",5/1/2024,5/31/2024,364.5,CITY,100367XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001446,5/31/2024,"19,479.00",5/1/2024,5/31/2024,973.95,PILL,100568XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001431,5/31/2024,"33,600.00",5/1/2024,5/31/2024,"1,680.00",HILL,100531XXXX00003,Rental Income SP - May 2024
01 Invoice,1.11111E+14,ABC LTD.,TI70001432,5/31/2024,"5,600.00",5/1/2024,5/31/2024,280,HILL,100531XXXX00003,Rental Income SP - May 2024
01 Invoice,1.11111E+14,ABC LTD.,TI70001438,5/31/2024,"34,686.00",5/1/2024,5/31/2024,"1,734.30",HILA,100245XXXX00003,Rental Income SP - May 2024
01 Invoice,1.11111E+14,ABC LTD.,TI10004955,5/31/2024,"12,600.00",5/1/2024,5/31/2024,630,HILL,100531XXXX00003,Rental Income SP - May 2024
01 Invoice,1.11111E+14,ABC LTD.,TI10004957,5/31/2024,"10,616.40",5/1/2024,5/31/2024,530.82,E T,100394XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI10004957,5/31/2024,320,5/1/2024,5/31/2024,16,E T,100394XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001423,5/31/2024,"6,150.26",5/1/2024,5/31/2024,307.51,DUTC,100253XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001415,5/31/2024,125,5/1/2024,5/31/2024,6.25,AKKU,100359XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001429,5/31/2024,"32,481.28",5/1/2024,5/31/2024,"1,624.06",HIGH,100539XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001430,5/31/2024,"16,700.18",5/1/2024,5/31/2024,835.01,HIGH,100539XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001411,5/31/2024,"69,420.00",5/1/2024,5/31/2024,"3,471.00",AL B,100509XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001412,5/31/2024,"5,280.00",5/1/2024,5/31/2024,264,AL B,100509XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001480,5/31/2024,"18,209.85",5/1/2024,5/31/2024,910.49,SWIS,100261XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001439,5/31/2024,"25,582.85",5/1/2024,5/31/2024,"1,279.14",I G,100028XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001460,5/31/2024,"2,400.00",5/1/2024,5/31/2024,120,WEST,100305XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001461,5/31/2024,"3,920.00",5/1/2024,5/31/2024,196,WEST,100305XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001462,5/31/2024,"12,800.00",5/1/2024,5/31/2024,640,TAMA,100266XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001463,5/31/2024,"10,240.00",5/1/2024,5/31/2024,512,TAMA,100266XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001464,5/31/2024,200,5/1/2024,5/31/2024,10,ACTI,100217XXXX00003,Rental Income SP -May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001465,5/31/2024,"26,879.29",5/1/2024,5/31/2024,"1,343.96",ACTI,100217XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001466,5/31/2024,"23,040.00",5/1/2024,5/31/2024,"1,152.00",ACTI,100217XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001467,5/31/2024,"1,596.16",5/1/2024,5/31/2024,79.81,ACTI,100217XXXX00003,Rental Income SP -April month difference amount
01 Invoice,1.11111E+14,ABC LTD.,TI70001467,5/31/2024,"87,185.70",5/1/2024,5/31/2024,"4,359.28",ACTI,100217XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001469,5/31/2024,"6,043.26",5/1/2024,5/31/2024,302.16,MAR,100543XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001470,5/31/2024,"3,807.09",5/1/2024,5/31/2024,190.35,MAR,100543XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001471,5/31/2024,"8,383.76",5/1/2024,5/31/2024,419.19,MAR,100543XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001472,5/31/2024,"46,280.08",5/1/2024,5/31/2024,"2,314.00",PILL,100568XXXX00001,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI10004954,5/31/2024,"2,512.48",5/1/2024,5/31/2024,125.62,S Y,100021XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001479,5/31/2024,"9,973.26",5/1/2024,5/31/2024,498.66,WADE,100245XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001457,5/31/2024,"27,680.72",5/1/2024,5/31/2024,"1,384.04",TRAD,100071XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001459,5/31/2024,"4,250.00",5/1/2024,5/31/2024,212.5,WADE,100245XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001477,5/31/2024,"22,915.20",5/1/2024,5/31/2024,"1,145.76",ORGA,103214XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001477,5/31/2024,152.33,5/1/2024,5/31/2024,7.62,ORGA,103214XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001436,5/31/2024,"8,700.00",5/1/2024,5/31/2024,435,HILL,100531XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI10004956,5/31/2024,"34,595.00",5/1/2024,5/31/2024,"1,729.75",HILL,100531XXXX00003,Rental Income SP - May 2024
01 Invoice,1.11111E+14,ABC LTD.,TI70001410,5/31/2024,"1,000.00",5/1/2024,5/31/2024,50,ABU,100342XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001419,5/31/2024,"10,100.38",5/1/2024,5/31/2024,505.02,ALFA,100348XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001420,5/31/2024,"6,979.36",5/1/2024,5/31/2024,348.97,ALJU,100462XXXX00003,Rental Income SP - May month Billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001421,5/31/2024,"24,650.00",5/1/2024,5/31/2024,"1,232.50",C.P.,100352XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001422,5/31/2024,"8,987.30",5/1/2024,5/31/2024,449.37,CONT,100435XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001413,5/31/2024,"36,614.13",5/1/2024,5/31/2024,"1,830.71",AL B,100509XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001414,5/31/2024,"4,000.50",5/1/2024,5/31/2024,200.03,AL B,100509XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001416,5/31/2024,800,5/1/2024,5/31/2024,40,AL M,100301XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000135,5/6/2024,"120,405.00",5/1/2024,5/31/2024,"6,020.25",ROBT,100278XXXX00003,COATED PIPE 168.30X09.53 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001424,5/31/2024,"18,060.80",5/1/2024,5/31/2024,903.04,ESNA,100222XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001425,5/31/2024,"3,000.00",5/1/2024,5/31/2024,150,GREE,100300XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001426,5/31/2024,"50,340.94",5/1/2024,5/31/2024,"2,517.06",GS I,104102XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001427,5/31/2024,"22,288.32",5/1/2024,5/31/2024,"1,114.42",GULF,100344XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001428,5/31/2024,"29,924.84",5/1/2024,5/31/2024,"1,496.24",GULF,100344XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001453,5/31/2024,"5,600.00",5/1/2024,5/31/2024,280,SOCI,100234XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001454,5/31/2024,"26,240.00",5/1/2024,5/31/2024,"1,312.00",SOCI,100234XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001455,5/31/2024,"20,000.00",5/1/2024,5/31/2024,"1,000.00",SOCI,100234XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001442,5/31/2024,"13,902.00",5/1/2024,5/31/2024,695.1,M4 C,100235XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001443,5/31/2024,"18,880.00",5/1/2024,5/31/2024,944,MODE,100041XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001444,5/31/2024,"6,960.00",5/1/2024,5/31/2024,348,ONYX,100282XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001445,5/31/2024,"2,606.82",5/1/2024,5/31/2024,130.34,ORIO,100235XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001447,5/31/2024,787.5,5/1/2024,5/31/2024,39.38,PILI,100604XXXX00003,Rental Income SP - May'24 month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001448,5/31/2024,"3,800.00",5/1/2024,5/31/2024,190,PREC,100552XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001449,5/31/2024,"11,240.60",5/1/2024,5/31/2024,562.03,RIGI,100559XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001450,5/31/2024,"2,336.11",5/1/2024,5/31/2024,116.81,S Y,100021XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001451,5/31/2024,"3,740.00",5/1/2024,5/31/2024,187,SAHA,100250XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001437,5/31/2024,"1,166.80",5/1/2024,5/31/2024,58.34,HILL,100531XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001440,5/31/2024,"5,642.82",5/1/2024,5/31/2024,282.14,I G,100028XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001433,5/31/2024,"4,680.00",5/1/2024,5/31/2024,234,HILL,100531XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001434,5/31/2024,"14,240.00",5/1/2024,5/31/2024,712,HILL,100531XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001435,5/31/2024,"24,360.00",5/1/2024,5/31/2024,"1,218.00",HILL,100531XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001478,5/31/2024,"1,123.62",5/1/2024,5/31/2024,56.18,AL Z,100074XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001458,5/31/2024,"11,840.00",5/1/2024,5/31/2024,592,WALK,100282XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001475,5/31/2024,"4,419.20",5/1/2024,5/31/2024,220.96,CRYS,100465XXXX00003,Rental Income SP
01 Invoice,1.11111E+14,ABC LTD.,TI70001476,5/31/2024,933.2,5/1/2024,5/31/2024,46.66,KHAL,100371XXXX00003,Rental Income SP - Balance days Rent - Contract duration was 90 days
01 Invoice,1.11111E+14,ABC LTD.,TI70001441,5/31/2024,"7,733.60",5/1/2024,5/31/2024,386.68,KHAL,100371XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI70001456,5/31/2024,"2,408.08",5/1/2024,5/31/2024,120.4,SOCI,100234XXXX00003,Rental Income SP - May month billing
01 Invoice,1.11111E+14,ABC LTD.,TI70001418,5/31/2024,"10,400.00",5/1/2024,5/31/2024,520,AL R,100227XXXX00003,Rental Income SP - May'24 Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI10004953,5/31/2024,293.37,5/1/2024,5/31/2024,14.67,S Y,100021XXXX00003,Rental Income SP - May month Invoice
01 Invoice,1.11111E+14,ABC LTD.,TI10004952,5/31/2024,"22,614.50",5/1/2024,5/31/2024,"1,130.73",SPEC,100354XXXX00003,Rental Damages Claim
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000178,5/31/2024,"29,079.53",5/1/2024,5/31/2024,"1,453.98",GALF,100022XXXX00003,COATED PIPE 114.30X13.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001475,5/31/2024,"1,200.00",5/1/2024,5/31/2024,60,CRYS,100465XXXX00003,Transport Charges - Return material freight cost
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000179,5/31/2024,"40,394.11",5/1/2024,5/31/2024,"2,019.71",ROBT,100278XXXX00003,COATED PIPE 114.30X11.13 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000179,5/31/2024,"25,248.29",5/1/2024,5/31/2024,"1,262.41",ROBT,100278XXXX00003,COATED PIPE 114.30X13.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000180,5/31/2024,"93,304.19",5/1/2024,5/31/2024,"4,665.21",ROBT,100278XXXX00003,COATED PIPE 168.30X09.53 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000180,5/31/2024,"28,513.28",5/1/2024,5/31/2024,"1,425.66",ROBT,100278XXXX00003,COATED PIPE 168.30X08.74 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000180,5/31/2024,"17,428.73",5/1/2024,5/31/2024,871.44,ROBT,100278XXXX00003,COATED PIPE 114.30X13.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000138,5/14/2024,"111,508.27",5/1/2024,5/31/2024,"5,575.41",DESC,100337XXXX00003,COATED PIPE 168.30X12.50 MM
01 Invoice,1.11111E+14,ABC LTD.,7TR1800497,5/25/2024,"111,062.20",5/1/2024,5/31/2024,"5,553.11",LUCK,100371XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000167,5/28/2024,"108,343.65",5/1/2024,5/31/2024,"5,417.19",GALF,100022XXXX00003,COATED PIPE 114.30X11.13 MM
01 Invoice,1.11111E+14,ABC LTD.,7TR1800484,5/9/2024,"107,598.20",5/1/2024,5/31/2024,"5,379.91",C I,100543XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,TI70001375,5/1/2024,"106,200.00",5/1/2024,5/31/2024,"5,310.00",CHER,100328XXXX00003,HE 90/60
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000140,5/13/2024,"105,456.11",5/1/2024,5/31/2024,"5,272.81",PETR,100351XXXX00003,COATED PIPE 219.10X12.70 MM
01 Invoice,1.11111E+14,ABC LTD.,7TR1800477,5/1/2024,"8,000.00",5/1/2024,5/31/2024,400,KHAL,100371XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800478,5/1/2024,"11,240.00",5/1/2024,5/31/2024,562,RIGI,100559XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000142,5/14/2024,"103,543.43",5/1/2024,5/31/2024,"5,177.17",DESC,100337XXXX00003,COATED PIPE 168.30X12.50 MM
01 Invoice,1.11111E+14,ABC LTD.,7TR1800479,5/7/2024,"7,605.80",5/1/2024,5/31/2024,380.29,AL B,100280XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,TI5H0000177,5/30/2024,"101,929.48",5/1/2024,5/31/2024,"5,096.47",ROBT,100278XXXX00003,COATED PIPE 088.90X05.49 MM
01 Invoice,1.11111E+14,ABC LTD.,TI70001396,5/23/2024,"100,345.50",5/1/2024,5/31/2024,"5,017.26",DENH,100206XXXX00003,UPN 220X080X029.40 KG/MX11.80 M item 17
01 Invoice,1.11111E+14,ABC LTD.,7TR1800482,5/8/2024,"31,770.00",5/1/2024,5/31/2024,"1,588.50",CRYS,100465XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800483,5/8/2024,"3,800.00",5/1/2024,5/31/2024,190,PREC,100552XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800485,5/14/2024,"10,240.00",5/1/2024,5/31/2024,512,TAMA,100266XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800486,5/15/2024,"33,920.00",5/1/2024,5/31/2024,"1,696.00",HIGH,100539XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800487,5/15/2024,"16,020.00",5/1/2024,5/31/2024,801,HIGH,100539XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800488,5/15/2024,"24,650.00",5/1/2024,5/31/2024,"1,232.50",C.P.,100352XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800489,5/18/2024,"7,820.00",5/1/2024,5/31/2024,391,ORIO,100235XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800490,5/20/2024,"26,400.00",5/1/2024,5/31/2024,"1,320.00",GULF,100344XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800491,5/22/2024,"25,200.00",5/1/2024,5/31/2024,"1,260.00",GULF,100344XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800492,5/22/2024,"22,750.00",5/1/2024,5/31/2024,"1,137.50",SOCI,100234XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800493,5/22/2024,"32,265.00",5/1/2024,5/31/2024,"1,613.25",AL Z,100074XXXX00003,Advance Receipt
01 Invoice,1.11111E+14,ABC LTD.,7TR1800494,5/25/2024,"10,400.00",5/1/2024,5/31/2024,520,AL R,100227XXXX00003,Advance Receipt
