Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,111111111111111,ABC LTD.,TI70001747,8/31/2024,405,8/1/2024,8/31/2024,20.25,I G,10002XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001748,8/31/2024,"5,560.88",8/1/2024,8/31/2024,278.04,I G,10002XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001749,8/31/2024,"15,814.03",8/1/2024,8/31/2024,790.7,I G,10002XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001732,8/31/2024,"10,240.00",8/1/2024,8/31/2024,512,TAMA,10026XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001733,8/31/2024,"12,800.00",8/1/2024,8/31/2024,640.00,TAMA,10026XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001734,8/31/2024,"27,360.00",8/1/2024,8/31/2024,"1,368.00",T.M.,10000XXXXX00003,Rental Income SP - August'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001795,8/31/2024,"13,568.04",8/1/2024,8/31/2024,678.40,PILL,10056XXXXX00001,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001775,8/31/2024,"190,936.17",8/1/2024,8/31/2024,"9,546.81",AL N,10025XXXXX00003,Rental Income SP - August month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001776,8/31/2024,"8,680.36",8/1/2024,8/31/2024,434.02,AL B,10039XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001780,8/31/2024,"15,888.38",8/1/2024,8/31/2024,794.42,AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001781,8/31/2024,"69,420.00",8/1/2024,8/31/2024,"3,471.00",AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001782,8/31/2024,"33,828.48",8/1/2024,8/31/2024,"1,691.42",AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001788,8/31/2024,"4,166.91",8/1/2024,8/31/2024,208.35,ACTI,10021XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001789,8/31/2024,"11,864.64",8/1/2024,8/31/2024,593.23,ACTI,10021XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001790,8/31/2024,"4,800.00",8/1/2024,8/31/2024,240,ACTI,10021XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001791,8/31/2024,"16,700.18",8/1/2024,8/31/2024,835.01,HIGH,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001792,8/31/2024,"33,280.00",8/1/2024,8/31/2024,"1,664.00",HIGH,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001784,8/31/2024,"1,900.00",8/1/2024,8/31/2024,95.00,AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001785,8/31/2024,"2,944.90",8/1/2024,8/31/2024,147.25,AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001777,8/31/2024,962.5,8/1/2024,8/31/2024,48.13,AL R,10001XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001786,8/31/2024,"1,000.00",8/1/2024,8/31/2024,50.00,ABU,10034XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001796,8/31/2024,"4,636.80",8/1/2024,8/31/2024,231.84,ORGA,10321XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001727,8/31/2024,"4,250.00",8/1/2024,8/31/2024,212.50,WADE,10024XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001728,8/31/2024,"2,293.32",8/1/2024,8/31/2024,114.67,WADE,10024XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001729,8/31/2024,"62,349.66",8/1/2024,8/31/2024,"3,117.48",WADE,10024XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001730,8/31/2024,"4,000.00",8/1/2024,8/31/2024,200,WADE,10024XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001731,8/31/2024,"17,051.36",8/1/2024,8/31/2024,852.57,TRAD,10007XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001750,8/31/2024,"14,500.00",8/1/2024,8/31/2024,725,HYDR,10007XXXXX00003,Rental Income SP - August'24 month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001742,8/31/2024,"1,140.00",8/1/2024,8/31/2024,57.00,ONYX,10028XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001743,8/31/2024,"1,150.00",8/1/2024,8/31/2024,57.50,NAEL,10000XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001744,8/31/2024,666.7,8/1/2024,8/31/2024,33.34,NAEL,10000XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001753,8/31/2024,"3,171.86",8/1/2024,8/31/2024,158.59,HILL,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001754,8/31/2024,"13,600.00",8/1/2024,8/31/2024,680.00,HILL,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001756,8/31/2024,"8,700.00",8/1/2024,8/31/2024,435.00,HILL,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001746,8/31/2024,"7,500.00",8/1/2024,8/31/2024,375.00,INNO,10414XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001766,8/31/2024,"15,420.02",8/1/2024,8/31/2024,771.00,DBB,10025XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001801,8/31/2024,"1,280.00",8/1/2024,8/31/2024,64,SIRI,10056XXXXX00003,Rental Income SP - Aug'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001801,8/31/2024,106.72,8/1/2024,8/31/2024,5.34,SIRI,10056XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001768,8/31/2024,"13,500.00",8/1/2024,8/31/2024,675,CRYS,10046XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001763,8/31/2024,"2,256.00",8/1/2024,8/31/2024,112.8,GENE,10023XXXXX00003,Rental Income SP - August'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001736,8/31/2024,"5,600.00",8/1/2024,8/31/2024,280.00,SOCI,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001738,8/31/2024,"19,000.00",8/1/2024,8/31/2024,950,SOCI,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001739,8/31/2024,"15,500.00",8/1/2024,8/31/2024,775,SOCI,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001740,8/31/2024,"6,976.71",8/1/2024,8/31/2024,348.84,SOCI,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001793,8/31/2024,"11,640.00",8/1/2024,8/31/2024,582,RIGI,10055XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001794,8/31/2024,"1,448.94",8/1/2024,8/31/2024,72.45,RIGI,10055XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001800,8/31/2024,"8,182.80",8/1/2024,8/31/2024,409.14,ORIO,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001800,8/31/2024,238.2,8/1/2024,8/31/2024,11.91,ORIO,10023XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001783,8/31/2024,"31,040.00",8/1/2024,8/31/2024,"1,552.00",AL B,10050XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001741,8/31/2024,"1,740.00",8/1/2024,8/31/2024,87,ONYX,10028XXXXX00003,Rental Income SP - Aug'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001726,8/31/2024,"1,184.00",8/1/2024,8/31/2024,59.2,WALK,10028XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001737,8/31/2024,"24,928.00",8/1/2024,8/31/2024,"1,246.40",SOCI,10023XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001757,8/31/2024,"20,000.00",8/1/2024,8/31/2024,"1,000.00",HILL,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001755,8/31/2024,"24,360.00",8/1/2024,8/31/2024,"1,218.00",HILL,10053XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001745,8/31/2024,"14,000.00",8/1/2024,8/31/2024,700,M4 C,10023XXXXX00003,Rental Income SP - August'24 month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001762,8/31/2024,"57,584.62",8/1/2024,8/31/2024,"2,879.24",GS I,10410XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001759,8/31/2024,"35,600.40",8/1/2024,8/31/2024,"1,780.02",GULF,10034XXXXX00003,Rental Income SP - August'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001769,8/31/2024,"24,650.00",8/1/2024,8/31/2024,"1,232.50",C.P.,10035XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001767,8/31/2024,"26,970.00",8/1/2024,8/31/2024,"1,348.50",CRYS,10046XXXXX00003,Rental Income SP - August'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001773,8/31/2024,"105,259.70",8/1/2024,8/31/2024,"5,262.99",ALJU,10046XXXXX00003,Rental Income SP - August month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001774,8/31/2024,"32,264.82",8/1/2024,8/31/2024,"1,613.24",AL Z,10007XXXXX00003,Rental Income SP - August month Billing
01 Invoice,111111111111111,ABC LTD.,TI5H0000365,8/31/2024,"48,367.60",8/1/2024,8/31/2024,"2,418.38",GALF,10002XXXXX00003,COATED PIPE 168.30X12.70 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000366,8/31/2024,"48,367.60",8/1/2024,8/31/2024,"2,418.38",GALF,10002XXXXX00003,COATED PIPE 168.30X12.70 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000367,8/31/2024,"89,213.84",8/1/2024,8/31/2024,"4,460.69",GALF,10002XXXXX00003,COATED PIPE 0219.10X15.88 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000363,8/31/2024,"60,058.71",8/1/2024,8/31/2024,"3,002.93",ARCH,10004XXXXX00003,COATED PIPE 0219.10X12.70 MM
01 Invoice,111111111111111,ABC LTD.,TI5H0000364,8/31/2024,"26,889.62",8/1/2024,8/31/2024,"1,344.48",PETR,10035XXXXX00003,COATED PIPE 168.30X12.70 MM
01 Invoice,111111111111111,ABC LTD.,5HICJ-000001271,8/12/2024,"380,859.00",8/1/2024,8/31/2024,"19,042.95",SARI,10032XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000014,8/13/2024,"39,437.00",8/1/2024,8/31/2024,"1,971.85",ALFA,10025XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000015,8/22/2024,"293,484.20",8/1/2024,8/31/2024,"14,674.21",CHIN,10025XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000016,8/26/2024,"1,413,651.20",8/1/2024,8/31/2024,"70,682.56",TIAN,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,1TR1604641,8/28/2024,"9,550.00",8/1/2024,8/31/2024,477.5,ACTI,10021XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800548,8/3/2024,"20,925.00",8/1/2024,8/31/2024,"1,046.25",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800549,8/3/2024,"41,615.00",8/1/2024,8/31/2024,"2,080.75",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800550,8/3/2024,"20,925.00",8/1/2024,8/31/2024,"1,046.25",I G,10002XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800551,8/3/2024,"8,500.00",8/1/2024,8/31/2024,425,I G,10002XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800552,8/5/2024,"12,320.00",8/1/2024,8/31/2024,616,AL B,10028XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800554,8/9/2024,"24,040.00",8/1/2024,8/31/2024,"1,202.00",CAT,10003XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800555,8/12/2024,"35,000.00",8/1/2024,8/31/2024,"1,750.00",HILL,10053XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800556,8/12/2024,"27,520.00",8/1/2024,8/31/2024,"1,376.00",T.M.,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800557,8/12/2024,"68,800.00",8/1/2024,8/31/2024,"3,440.00",CAT,10003XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800558,8/13/2024,"8,800.00",8/1/2024,8/31/2024,440,DBB,10025XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800559,8/15/2024,"30,766.40",8/1/2024,8/31/2024,"1,538.32",HIGH,10053XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800560,8/19/2024,"2,700.00",8/1/2024,8/31/2024,135.00,AL B,10028XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800561,8/20/2024,"19,860.00",8/1/2024,8/31/2024,993.00,ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800562,8/20/2024,"16,500.00",8/1/2024,8/31/2024,825,AL R,10001XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800563,8/20/2024,"16,920.00",8/1/2024,8/31/2024,846.00,GENE,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800564,8/23/2024,"9,680.00",8/1/2024,8/31/2024,484.00,ONYX,10028XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800565,8/24/2024,"10,400.00",8/1/2024,8/31/2024,520.00,SIRI,10056XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800566,8/26/2024,"24,040.00",8/1/2024,8/31/2024,"1,202.00",CAT,10003XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800567,8/26/2024,"17,500.00",8/1/2024,8/31/2024,875.00,SOCI,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800568,8/27/2024,"5,040.00",8/1/2024,8/31/2024,252.00,BRIG,10039XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800569,8/27/2024,"10,000.00",8/1/2024,8/31/2024,500.00,NAEL,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800570,8/29/2024,"8,300.00",8/1/2024,8/31/2024,415.00,ONYX,10028XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800571,8/30/2024,"8,680.00",8/1/2024,8/31/2024,434.00,AL B,10039XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800572,8/30/2024,"41,830.00",8/1/2024,8/31/2024,"2,091.50",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,2VP1622441,8/26/2024,"4,670.00",8/1/2024,8/31/2024,233.5,STAF,Not RXXXXXtered,STAFF RECOVERY - AUG'24
01 Invoice,111111111111111,ABC LTD.,AMHZV03650,8/26/2024,"17,333.59",8/1/2024,8/31/2024,866.72,STAF,Not RXXXXXtered,STAFF RECOVERY - AUG'24
02 Credit Note,111111111111111,ABC LTD.,TSR5000003,8/31/2024,"-89,213.84",8/1/2024,8/31/2024,"-4,460.69",GALF,10002XXXXX00003,COATED PIPE 0219.10X15.88 MM
02 Credit Note,111111111111111,ABC LTD.,TI5H0000298,8/1/2024,"-16,935.40",8/1/2024,8/31/2024,-846.77,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000299,8/3/2024,"-9,909.20",8/1/2024,8/31/2024,-495.46,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000299,8/3/2024,"-9,862.20",8/1/2024,8/31/2024,-493.11,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000282,8/3/2024,"-29,247.80",8/1/2024,8/31/2024,"-1,462.39",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000226,8/3/2024,"-19,534.00",8/1/2024,8/31/2024,-976.7,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000229,8/3/2024,"-19,548.80",8/1/2024,8/31/2024,-977.44,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000230,8/3/2024,"-15,384.20",8/1/2024,8/31/2024,-769.21,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000233,8/3/2024,"-10,255.80",8/1/2024,8/31/2024,-512.79,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000236,8/3/2024,"-25,675.20",8/1/2024,8/31/2024,"-1,283.76",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000244,8/3/2024,"-25,629.60",8/1/2024,8/31/2024,"-1,281.48",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000253,8/3/2024,"-4,794.80",8/1/2024,8/31/2024,-239.74,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000254,8/3/2024,"-14,344.00",8/1/2024,8/31/2024,-717.20,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000255,8/3/2024,"-10,889.00",8/1/2024,8/31/2024,-544.45,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000257,8/3/2024,"-31,363.20",8/1/2024,8/31/2024,"-1,568.16",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000261,8/3/2024,"-1,254.60",8/1/2024,8/31/2024,-62.73,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000262,8/3/2024,"-28,410.40",8/1/2024,8/31/2024,"-1,420.52",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000266,8/3/2024,"-23,451.20",8/1/2024,8/31/2024,"-1,172.56",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000271,8/3/2024,"-30,231.20",8/1/2024,8/31/2024,"-1,511.56",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000272,8/3/2024,"-30,251.80",8/1/2024,8/31/2024,"-1,512.59",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000278,8/3/2024,"-35,302.20",8/1/2024,8/31/2024,"-1,765.11",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000281,8/3/2024,"-30,260.00",8/1/2024,8/31/2024,"-1,513.00",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000285,8/3/2024,"-30,706.60",8/1/2024,8/31/2024,"-1,535.33",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000286,8/3/2024,-642,8/1/2024,8/31/2024,-32.10,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000289,8/3/2024,"-37,380.20",8/1/2024,8/31/2024,"-1,869.01",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000290,8/3/2024,"-36,927.00",8/1/2024,8/31/2024,"-1,846.35",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000292,8/3/2024,"-36,956.40",8/1/2024,8/31/2024,"-1,847.82",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000293,8/3/2024,"-15,684.60",8/1/2024,8/31/2024,-784.23,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000294,8/3/2024,"-15,326.00",8/1/2024,8/31/2024,-766.3,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000295,8/3/2024,"-5,274.40",8/1/2024,8/31/2024,-263.72,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000296,8/3/2024,"-33,833.20",8/1/2024,8/31/2024,"-1,691.66",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000297,8/3/2024,"-4,269.60",8/1/2024,8/31/2024,-213.48,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000298,8/3/2024,"-25,402.60",8/1/2024,8/31/2024,"-1,270.13",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000299,8/3/2024,"-29,657.00",8/1/2024,8/31/2024,"-1,482.85",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000300,8/5/2024,"-16,981.60",8/1/2024,8/31/2024,-849.08,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000300,8/5/2024,"-25,473.20",8/1/2024,8/31/2024,"-1,273.66",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000348,8/7/2024,"-5,643.80",8/1/2024,8/31/2024,-282.19,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000348,8/7/2024,"-5,643.80",8/1/2024,8/31/2024,-282.19,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000348,8/7/2024,"-16,931.60",8/1/2024,8/31/2024,-846.58,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000613,8/10/2024,"-18,266.20",8/1/2024,8/31/2024,-913.31,BRAN,NAXXXXXNA,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000700,8/10/2024,"-1,354.40",8/1/2024,8/31/2024,-67.72,BRAN,NAXXXXXNA,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000309,8/13/2024,"-164,734.20",8/1/2024,8/31/2024,"-8,236.71",SARI,10032XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000314,8/15/2024,"-156,577.20",8/1/2024,8/31/2024,"-7,828.86",SARI,10032XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000315,8/15/2024,"-59,376.00",8/1/2024,8/31/2024,"-2,968.80",SARI,10032XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000347,8/15/2024,-171.6,8/1/2024,8/31/2024,-8.58,SARI,10032XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000319,8/19/2024,"-35,106.80",8/1/2024,8/31/2024,"-1,755.34",HIAP,10036XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000331,8/23/2024,"-5,497.80",8/1/2024,8/31/2024,-274.89,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000331,8/23/2024,"-5,497.80",8/1/2024,8/31/2024,-274.89,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000331,8/23/2024,"-16,493.20",8/1/2024,8/31/2024,-824.66,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000336,8/24/2024,"-9,346.60",8/1/2024,8/31/2024,-467.33,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000336,8/24/2024,"-9,346.60",8/1/2024,8/31/2024,-467.33,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000336,8/24/2024,"-28,038.80",8/1/2024,8/31/2024,"-1,401.94",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000337,8/26/2024,"-1,318.40",8/1/2024,8/31/2024,-65.92,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000340,8/26/2024,"-7,718.80",8/1/2024,8/31/2024,-385.94,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000337,8/26/2024,"-1,318.40",8/1/2024,8/31/2024,-65.92,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000340,8/26/2024,"-7,718.80",8/1/2024,8/31/2024,-385.94,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000337,8/26/2024,"-3,954.60",8/1/2024,8/31/2024,-197.73,ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000340,8/26/2024,"-23,156.60",8/1/2024,8/31/2024,"-1,157.83",ARCH,10004XXXXX00003,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,IN5H0000673,8/26/2024,"-13,448.00",8/1/2024,8/31/2024,-672.4,BRAN,NAXXXXXNA,Advance Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000341,8/27/2024,"-11,959.80",8/1/2024,8/31/2024,-597.99,ARCH,10004XXXXX00003,Advance Settlement
