Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,111111111111111,ABC LTD.,TI70001812,9/30/2024,"9,625.40",9/1/2024,9/30/2024,481.27,HILL,10053XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001813,9/30/2024,"6,233.50",9/1/2024,9/30/2024,311.68,HILL,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001815,9/30/2024,"8,700.00",9/1/2024,9/30/2024,435.00,HILL,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001827,9/30/2024,"68,800.37",9/1/2024,9/30/2024,"3,440.02",CAT,10003XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001885,9/30/2024,682,9/1/2024,9/30/2024,34.1,SRH,10049XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001886,9/30/2024,"10,959.96",9/1/2024,9/30/2024,548,STEE,10006XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001857,9/30/2024,"26,250.00",9/1/2024,9/30/2024,"1,312.50",GULF,10034XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001854,9/30/2024,"12,320.24",9/1/2024,9/30/2024,616.01,AL B,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001855,9/30/2024,"14,650.12",9/1/2024,9/30/2024,732.51,GULF,10034XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001840,9/30/2024,"5,168.00",9/1/2024,9/30/2024,258.40,AL B,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001831,9/30/2024,"5,040.00",9/1/2024,9/30/2024,252,BRIG,10039XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001829,9/30/2024,"2,870.40",9/1/2024,9/30/2024,143.52,CAT,10003XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001842,9/30/2024,"7,509.96",9/1/2024,9/30/2024,375.50,AL B,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001841,9/30/2024,"2,700.00",9/1/2024,9/30/2024,135.00,AL B,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001828,9/30/2024,"24,040.80",9/1/2024,9/30/2024,"1,202.04",CAT,10003XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001820,9/30/2024,"57,584.62",9/1/2024,9/30/2024,"2,879.23",GS I,10410XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001816,9/30/2024,"24,360.00",9/1/2024,9/30/2024,"1,218.00",HILL,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001814,9/30/2024,"20,000.00",9/1/2024,9/30/2024,"1,000.00",HILL,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001877,9/30/2024,"24,928.00",9/1/2024,9/30/2024,"1,246.40",SOCI,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001856,9/30/2024,"35,600.40",9/1/2024,9/30/2024,"1,780.02",GULF,10034XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001834,9/30/2024,"32,264.82",9/1/2024,9/30/2024,"1,613.24",AL Z,10007XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001830,9/30/2024,"24,650.00",9/1/2024,9/30/2024,"1,232.50",C.P.,10035XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001832,9/30/2024,"105,259.70",9/1/2024,9/30/2024,"5,262.99",ALJU,10046XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001868,9/30/2024,"14,000.00",9/1/2024,9/30/2024,700.00,M4 C,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001852,9/30/2024,"30,293.10",9/1/2024,9/30/2024,"1,514.66",AL B,10050XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001837,9/30/2024,"11,688.00",9/1/2024,9/30/2024,584.4,AL R,10001XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001825,9/30/2024,"26,970.00",9/1/2024,9/30/2024,"1,348.50",CRYS,10046XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001826,9/30/2024,"13,500.00",9/1/2024,9/30/2024,675,CRYS,10046XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001875,9/30/2024,"10,400.00",9/1/2024,9/30/2024,520,SIRI,10056XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001876,9/30/2024,"5,600.00",9/1/2024,9/30/2024,280,SOCI,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001878,9/30/2024,"19,000.00",9/1/2024,9/30/2024,950.00,SOCI,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001879,9/30/2024,"14,762.20",9/1/2024,9/30/2024,738.11,SOCI,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001880,9/30/2024,"9,100.00",9/1/2024,9/30/2024,455.00,SOCI,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001892,9/30/2024,"11,240.60",9/1/2024,9/30/2024,562.03,RIGI,10055XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001893,9/30/2024,"11,240.60",9/1/2024,9/30/2024,562.03,RIGI,10055XXXXX00003,Rental Income SP - Aug month
01 Invoice,111111111111111,ABC LTD.,TI70001894,9/30/2024,"6,984.00",9/1/2024,9/30/2024,349.20,RIGI,10055XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001894,9/30/2024,"1,164.00",9/1/2024,9/30/2024,58.20,RIGI,10055XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001822,9/30/2024,"16,920.00",9/1/2024,9/30/2024,846.00,GENE,10023XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001819,9/30/2024,"11,431.35",9/1/2024,9/30/2024,571.57,HILA,10024XXXXX00003,Rental Income SP - September 2024
01 Invoice,111111111111111,ABC LTD.,TI70001843,9/30/2024,"7,395.00",9/1/2024,9/30/2024,369.75,HILA,10024XXXXX00003,Rental Income SP - PO#274912
01 Invoice,111111111111111,ABC LTD.,TI70001844,9/30/2024,"2,903.62",9/1/2024,9/30/2024,145.18,HILA,10024XXXXX00003,Rental Income SP - PO#273862
01 Invoice,111111111111111,ABC LTD.,TI70001845,9/30/2024,"3,987.44",9/1/2024,9/30/2024,199.37,HILA,10024XXXXX00003,Rental Income SP - PO#277871
01 Invoice,111111111111111,ABC LTD.,TI70001846,9/30/2024,"3,398.49",9/1/2024,9/30/2024,169.92,HILA,10024XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001861,9/30/2024,"3,360.00",9/1/2024,9/30/2024,168,HILL,10053XXXXX00003,Rental Income SP - September 2024
01 Invoice,111111111111111,ABC LTD.,TI70001862,9/30/2024,"33,600.00",9/1/2024,9/30/2024,"1,680.00",HILL,10053XXXXX00003,Rental Income SP - September 2024
01 Invoice,111111111111111,ABC LTD.,TI10004978,9/30/2024,"12,600.00",9/1/2024,9/30/2024,630,HILL,10053XXXXX00003,Rental Income SP - September 2024
01 Invoice,111111111111111,ABC LTD.,TI10004979,9/30/2024,"34,595.00",9/1/2024,9/30/2024,"1,729.75",HILL,10053XXXXX00003,Rental Income SP - September 2024
01 Invoice,111111111111111,ABC LTD.,TI70001824,9/30/2024,"1,666.60",9/1/2024,9/30/2024,83.33,DBB,10025XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001821,9/30/2024,"3,000.00",9/1/2024,9/30/2024,150.00,GREE,10030XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001835,9/30/2024,"138,235.74",9/1/2024,9/30/2024,"6,911.79",AL N,10025XXXXX00003,Rental Income SP - Sept month billing
01 Invoice,111111111111111,ABC LTD.,TI70001838,9/30/2024,"2,519.88",9/1/2024,9/30/2024,125.99,AL R,10001XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001839,9/30/2024,"8,680.36",9/1/2024,9/30/2024,434.02,AL B,10039XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001863,9/30/2024,405,9/1/2024,9/30/2024,20.25,I G,10002XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001864,9/30/2024,"10,400.00",9/1/2024,9/30/2024,520.00,I G,10002XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001865,9/30/2024,"18,765.00",9/1/2024,9/30/2024,938.25,I G,10002XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001847,9/30/2024,"2,976.00",9/1/2024,9/30/2024,148.80,ACTI,10021XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001848,9/30/2024,"4,800.00",9/1/2024,9/30/2024,240.00,ACTI,10021XXXXX00003,Rental Income SP - Sept'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001849,9/30/2024,"22,720.00",9/1/2024,9/30/2024,"1,136.00",AL B,10050XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001850,9/30/2024,"69,420.00",9/1/2024,9/30/2024,"3,471.00",AL B,10050XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001851,9/30/2024,"32,985.30",9/1/2024,9/30/2024,"1,649.27",AL B,10050XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001890,9/30/2024,160,9/1/2024,9/30/2024,8.00,ACTI,10021XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001881,9/30/2024,"10,240.00",9/1/2024,9/30/2024,512.00,TAMA,10026XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001882,9/30/2024,"12,800.00",9/1/2024,9/30/2024,640.00,TAMA,10026XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001883,9/30/2024,"27,360.00",9/1/2024,9/30/2024,"1,368.00",T.M.,10000XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001887,9/30/2024,"3,904.56",9/1/2024,9/30/2024,195.23,ACTI,10021XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001874,9/30/2024,"9,920.16",9/1/2024,9/30/2024,496.01,PILL,10056XXXXX00001,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001858,9/30/2024,"33,280.00",9/1/2024,9/30/2024,"1,664.00",HIGH,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001859,9/30/2024,"15,666.28",9/1/2024,9/30/2024,783.31,HIGH,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001895,9/30/2024,"1,493.44",9/1/2024,9/30/2024,74.67,I G,10002XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001853,9/30/2024,"9,800.00",9/1/2024,9/30/2024,490.00,AL B,10050XXXXX00003,Rental Income SP - Sept'24 Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001888,9/30/2024,"27,490.70",9/1/2024,9/30/2024,"1,374.54",AL B,10050XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001836,9/30/2024,"1,000.00",9/1/2024,9/30/2024,50.00,ABU,10034XXXXX00003,Rental Income SP - Sept'24 Billing
01 Invoice,111111111111111,ABC LTD.,TI70001823,9/30/2024,"36,300.17",9/1/2024,9/30/2024,"1,815.01",DBB,10025XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001866,9/30/2024,"7,500.00",9/1/2024,9/30/2024,375.00,INNO,10414XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001867,9/30/2024,"4,725.00",9/1/2024,9/30/2024,236.25,J &,10002XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001884,9/30/2024,"2,652.00",9/1/2024,9/30/2024,132.60,TRAD,10007XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001869,9/30/2024,"10,000.00",9/1/2024,9/30/2024,500.00,NAEL,10000XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001870,9/30/2024,"8,460.00",9/1/2024,9/30/2024,423,ONYX,10028XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001871,9/30/2024,"6,960.00",9/1/2024,9/30/2024,348.00,ONYX,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001872,9/30/2024,95.00,9/1/2024,9/30/2024,4.75,ONYX,10028XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001873,9/30/2024,"4,636.80",9/1/2024,9/30/2024,231.84,ORGA,10321XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001860,9/30/2024,"14,500.00",9/1/2024,9/30/2024,725.00,HYDR,10007XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001817,9/30/2024,"13,600.00",9/1/2024,9/30/2024,680.00,HILL,10053XXXXX00003,Rental Income SP - Sept'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001818,9/30/2024,"2,860.00",9/1/2024,9/30/2024,143.00,HILL,10053XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001889,9/30/2024,"3,348.00",9/1/2024,9/30/2024,167.40,AL B,10050XXXXX00003,C9X09.30 KG/MX12.00 M
01 Invoice,111111111111111,ABC LTD.,TI70001891,9/30/2024,"1,200.00",9/1/2024,9/30/2024,60.00,CONT,10043XXXXX00003,Rental Damages Claim - Damages
01 Invoice,111111111111111,ABC LTD.,TI70001888,9/30/2024,600.00,9/1/2024,9/30/2024,30,AL B,10050XXXXX00003,Transport Charges - return material from RNTSO-202
01 Invoice,111111111111111,ABC LTD.,TI70001889,9/30/2024,"21,196.80",9/1/2024,9/30/2024,"1,059.84",AL B,10050XXXXX00003,ZU25-(750X450X14.50 MMX110.40 KG/M)X12.00 M
01 Invoice,111111111111111,ABC LTD.,5HTR000017,9/9/2024,"147,086.60",9/1/2024,9/30/2024,"7,354.33",CHIN,10025XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,5HTR000018,9/11/2024,"142,751.80",9/1/2024,9/30/2024,"7,137.59",STEE,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,5HTR000019,9/26/2024,"826,903.80",9/1/2024,9/30/2024,"41,345.19",HIAP,10036XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,5HTR000020,9/30/2024,"9,942.20",9/1/2024,9/30/2024,497.11,BRAN,Not AXXXXXcable,Advance
01 Invoice,111111111111111,ABC LTD.,1TR1604642,9/27/2024,"9,550.00",9/1/2024,9/30/2024,477.50,ACTI,10021XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800573,9/2/2024,"41,615.00",9/1/2024,9/30/2024,"2,080.75",ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800574,9/3/2024,"10,800.00",9/1/2024,9/30/2024,540.00,DBB,10025XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800575,9/6/2024,"20,925.00",9/1/2024,9/30/2024,"1,046.25",I G,10002XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800576,9/6/2024,"8,500.00",9/1/2024,9/30/2024,425.00,I G,10002XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800577,9/7/2024,"27,600.00",9/1/2024,9/30/2024,"1,380.00",STEE,10006XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800578,9/10/2024,"68,800.00",9/1/2024,9/30/2024,"3,440.00",CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800579,9/10/2024,"35,000.00",9/1/2024,9/30/2024,"1,750.00",HILL,10053XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800580,9/11/2024,"13,500.00",9/1/2024,9/30/2024,675.00,CRYS,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800581,9/11/2024,"27,520.00",9/1/2024,9/30/2024,"1,376.00",T.M.,10000XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800582,9/12/2024,"10,775.00",9/1/2024,9/30/2024,538.75,J &,10002XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800583,9/12/2024,"55,300.00",9/1/2024,9/30/2024,"2,765.00",CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800584,9/13/2024,"14,460.00",9/1/2024,9/30/2024,723.00,AL B,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800585,9/17/2024,"5,800.00",9/1/2024,9/30/2024,290.00,I G,10002XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800592,9/17/2024,"37,679.00",9/1/2024,9/30/2024,"1,883.95",ARCH,10004XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800586,9/20/2024,"19,860.00",9/1/2024,9/30/2024,993.00,ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800587,9/20/2024,"26,250.00",9/1/2024,9/30/2024,"1,312.50",AL R,10001XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800588,9/23/2024,"55,300.00",9/1/2024,9/30/2024,"2,765.00",CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800589,9/23/2024,"36,000.00",9/1/2024,9/30/2024,"1,800.00",DBB,10025XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800590,9/23/2024,"8,580.00",9/1/2024,9/30/2024,429.00,ONYX,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800591,9/23/2024,"2,700.00",9/1/2024,9/30/2024,135.00,AL B,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800593,9/25/2024,"17,500.00",9/1/2024,9/30/2024,875.00,SOCI,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800594,9/25/2024,"9,100.00",9/1/2024,9/30/2024,455.00,ONYX,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800595,9/25/2024,"10,476.20",9/1/2024,9/30/2024,523.81,ONYX,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800596,9/25/2024,"10,476.20",9/1/2024,9/30/2024,523.81,SIRI,10056XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800597,9/26/2024,"24,040.00",9/1/2024,9/30/2024,"1,202.00",CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800598,9/30/2024,"16,920.00",9/1/2024,9/30/2024,846.00,GENE,10023XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800599,9/30/2024,"11,340.00",9/1/2024,9/30/2024,567.00,CAT,10003XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800600,9/30/2024,"7,200.00",9/1/2024,9/30/2024,360.00,ONYX,10028XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800601,9/30/2024,"41,830.00",9/1/2024,9/30/2024,"2,091.50",ALJU,10046XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,7TR1800602,9/30/2024,"8,680.00",9/1/2024,9/30/2024,434.00,AL B,10039XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,TI70001793,9/30/2024,"11,640.00",9/1/2024,9/30/2024,582.00,RIGI,10055XXXXX00003,Advance
01 Invoice,111111111111111,ABC LTD.,2TDN160744,9/30/2024,"3,854.83",9/1/2024,9/30/2024,192.74,ARCE,Not AXXXXXcable,Reinvoi - Hotel & airticket expenses
01 Invoice,111111111111111,ABC LTD.,2TDN160745,9/30/2024,"285,063.27",9/1/2024,9/30/2024,"14,253.16",ARCE,Not AXXXXXcable,Reinvocing of staff cost and other related expenses
01 Invoice,111111111111111,ABC LTD.,2TDN160748,9/30/2024,"8,676.36",9/1/2024,9/30/2024,433.82,INDU,Not AXXXXXcable,Reinvoicing of IT Resources Cost Qtr -3 2024
01 Invoice,111111111111111,ABC LTD.,2TDN160746,9/30/2024,"42,230.56",9/1/2024,9/30/2024,"2,111.53",ARCE,10052XXXXX00003,Reinvoicing of IT Resources Cost Qtr -3 2024
01 Invoice,111111111111111,ABC LTD.,2TDN160749,9/30/2024,"1,370.25",9/1/2024,9/30/2024,68.51,LLC,Not AXXXXXcable,Re-invoicing Hotel Expenses
01 Invoice,111111111111111,ABC LTD.,2VP1622712,9/30/2024,"5,358.14",9/1/2024,9/30/2024,267.91,Staf,Not RXXXXXtered,Staff Recovery - Sep'24
01 Invoice,111111111111111,ABC LTD.,AMHZV03797,9/30/2024,"20,591.72",9/1/2024,9/30/2024,"1,029.52",Staf,Not RXXXXXtered,Staff Recovery - Sep'24
01 Invoice,111111111111111,ABC LTD.,5HTDN0010,9/27/2024,"174,880.96",9/1/2024,9/30/2024,"8,744.04",GOLD,Not AXXXXXcable,PO50004925 - LD Claim due to Delayed Shipment; Entry wrongly passed vis Input GL rather than Output.
02 Credit Note,111111111111111,ABC LTD.,TSR1000061,9/19/2024,"-8,045.30",9/1/2024,9/30/2024,-402.27,E T,10039XXXXX00003,"Rental Income SP - Credit note against Invoice -TI10004905, TI10004913, TI10004930, TI10004949, TI10004957, TI10004961"
02 Credit Note,111111111111111,ABC LTD.,TSR1000062,9/25/2024,-788.70,9/1/2024,9/30/2024,-39.44,E T,10039XXXXX00003,Rental Income SP - invoice of June - TI10004961 30/06/2024
02 Credit Note,111111111111111,ABC LTD.,TSR7000015,9/26/2024,-175.00,9/1/2024,9/30/2024,-8.75,WADE,10024XXXXX00003,Rental Income SP - Tax Invoice TI70001643
02 Credit Note,111111111111111,ABC LTD.,TSR7000016,9/30/2024,"-1,448.94",9/1/2024,9/30/2024,-72.45,RIGI,10055XXXXX00003,Rental Income SP - cREdit note against Invoice TI70001794
02 Credit Note,111111111111111,ABC LTD.,TSR7000017,9/30/2024,"-11,640.00",9/1/2024,9/30/2024,-582.00,RIGI,10055XXXXX00003,Rental Income SP - Credit note against Invoice TI70001793
02 Credit Note,111111111111111,ABC LTD.,TSR7000018,9/30/2024,"-7,395.00",9/1/2024,9/30/2024,-369.75,HILA,10024XXXXX00003,Rental Income SP
02 Credit Note,111111111111111,ABC LTD.,TSR7000019,9/30/2024,"-2,903.62",9/1/2024,9/30/2024,-145.18,HILA,10024XXXXX00003,Rental Income SP
02 Credit Note,111111111111111,ABC LTD.,TSR7000020,9/30/2024,"-3,987.44",9/1/2024,9/30/2024,-199.37,HILA,10024XXXXX00003,Rental Income SP
02 Credit Note,111111111111111,ABC LTD.,TSR7000021,9/30/2024,"-3,398.49",9/1/2024,9/30/2024,-169.92,HILA,10024XXXXX00003,Rental Income SP
02 Credit Note,111111111111111,ABC LTD.,TSR7000022,9/30/2024,-53.33,9/1/2024,9/30/2024,-2.67,WADE,10024XXXXX00003,Rental Income SP
02 Credit Note,111111111111111,ABC LTD.,TSR7000023,9/30/2024,"-4,001.62",9/1/2024,9/30/2024,-200.08,INTE,10030XXXXX00003,MS PLATE 2.00X12.00X06.00 MM
02 Credit Note,111111111111111,ABC LTD.,IN5H0000700,9/1/2024,"-2,487.00",9/1/2024,9/30/2024,-124.35,BRAN,Not AXXXXXcable,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000372,9/2/2024,"-11,222.40",9/1/2024,9/30/2024,-561.12,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000372,9/2/2024,"-11,222.40",9/1/2024,9/30/2024,-561.12,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000370,9/2/2024,"-8,007.60",9/1/2024,9/30/2024,-400.38,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000371,9/2/2024,"-6,006.00",9/1/2024,9/30/2024,-300.30,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000370,9/2/2024,"-8,007.60",9/1/2024,9/30/2024,-400.38,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000371,9/2/2024,"-6,006.00",9/1/2024,9/30/2024,-300.30,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000370,9/2/2024,"-24,023.20",9/1/2024,9/30/2024,"-1,201.16",ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000371,9/2/2024,"-18,017.20",9/1/2024,9/30/2024,-900.86,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000378,9/3/2024,"-11,468.40",9/1/2024,9/30/2024,-573.42,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000378,9/3/2024,"-11,468.40",9/1/2024,9/30/2024,-573.42,KENT,10025XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000376,9/3/2024,"-8,007.60",9/1/2024,9/30/2024,-400.38,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000377,9/3/2024,"-5,791.60",9/1/2024,9/30/2024,-289.58,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000376,9/3/2024,"-8,007.60",9/1/2024,9/30/2024,-400.38,ARCH,10004XXXXX00003,Settlement
02 Credit Note,111111111111111,ABC LTD.,TI5H0000377,9/3/2024,"-5,791.60",9/1/2024,9/30/2024,-289.58,ARCH,10004XXXXX00003,Settlement
