Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Amount AED (before VAT),Reporting period from,Reporting period to,VAT Amount AED,Customer Name,Customer TRN,Clear description of the supply
01 Invoice,111111111111111,ABC LTD.,TI70001573,6/30/2024,"15,500.00",6/1/2024,6/30/2024,775.00,SOCI,10023XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001535,6/30/2024,"9,706.32",6/1/2024,6/30/2024,485.32,AL R,10022XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001559,6/30/2024,"14,000.00",6/1/2024,6/30/2024,700.00,M4 C,10023XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001560,6/30/2024,"11,936.88",6/1/2024,6/30/2024,596.84,MODE,10004XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001561,6/30/2024,"2,262.24",6/1/2024,6/30/2024,113.11,ONYX,10028XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI10004963,6/30/2024,100,6/1/2024,6/30/2024,5.00,S Y,10002XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001571,6/30/2024,"26,240.00",6/1/2024,6/30/2024,"1,312.00",SOCI,10023XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001581,6/30/2024,"11,840.00",6/1/2024,6/30/2024,592.00,WALK,10028XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001555,6/30/2024,"4,590.00",6/1/2024,6/30/2024,229.50,I G,10002XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001564,6/30/2024,"9,644.40",6/1/2024,6/30/2024,482.22,ORIO,10023XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001541,6/30/2024,"21,250.62",6/1/2024,6/30/2024,"1,062.53",CRYS,10046XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001547,6/30/2024,"57,584.62",6/1/2024,6/30/2024,"2,879.23",GS I,10410XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001548,6/30/2024,"29,200.60",6/1/2024,6/30/2024,"1,460.03",GULF,10034XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001521,6/30/2024,"19,167.20",6/1/2024,6/30/2024,958.36,HILL,10053XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001519,6/30/2024,"24,360.00",6/1/2024,6/30/2024,"1,218.00",HILL,10053XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001534,6/30/2024,"29,926.26",6/1/2024,6/30/2024,"1,496.31",AL Z,10007XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001538,6/30/2024,"61,328.91",6/1/2024,6/30/2024,"3,066.45",ALJU,10046XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001539,6/30/2024,"24,650.00",6/1/2024,6/30/2024,"1,232.50",C.P.,10035XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001531,6/30/2024,"28,234.76",6/1/2024,6/30/2024,"1,411.74",AL B,10050XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI20000257,6/30/2024,"308,490.00",6/1/2024,6/30/2024,"15,424.50",ARCE,NAXXXXXNA,"Slurry tank – Painting – Variation for 3 coat painting
 item no. 00280"
01 Invoice,111111111111111,ABC LTD.,TI10004961,6/30/2024,"3,304.00",6/1/2024,6/30/2024,165.20,E T,10039XXXXX00003,Rental Income SP - June month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001562,6/30/2024,"11,863.60",6/1/2024,6/30/2024,593.18,HILA,10024XXXXX00003,Rental Income SP - June 2024
01 Invoice,111111111111111,ABC LTD.,TI10004964,6/30/2024,"34,595.00",6/1/2024,6/30/2024,"1,729.75",HILL,10053XXXXX00003,Rental Income SP - June 2024
01 Invoice,111111111111111,ABC LTD.,TI10004965,6/30/2024,"12,600.00",6/1/2024,6/30/2024,630.00,HILL,10053XXXXX00003,Rental Income SP - June 2024
01 Invoice,111111111111111,ABC LTD.,TI70001515,6/30/2024,"33,600.00",6/1/2024,6/30/2024,"1,680.00",HILL,10053XXXXX00003,Rental Income SP - June 2024
01 Invoice,111111111111111,ABC LTD.,TI70001516,6/30/2024,"5,600.00",6/1/2024,6/30/2024,280.00,HILL,10053XXXXX00003,Rental Income SP - June 2024
01 Invoice,111111111111111,ABC LTD.,TI70001544,6/30/2024,"6,150.26",6/1/2024,6/30/2024,307.51,DUTC,10025XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001546,6/30/2024,"3,000.00",6/1/2024,6/30/2024,150.00,GREE,10030XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001550,6/30/2024,"16,700.18",6/1/2024,6/30/2024,835.01,HIGH,10053XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001551,6/30/2024,"33,280.00",6/1/2024,6/30/2024,"1,664.00",HIGH,10053XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001552,6/30/2024,800.8,6/1/2024,6/30/2024,40.04,HIGH,10053XXXXX00003,Rental Income SP - May month Invoice for the return pcs - 8 Months Contract Duration
01 Invoice,111111111111111,ABC LTD.,TI70001556,6/30/2024,"14,616.00",6/1/2024,6/30/2024,730.80,I G,10002XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001565,6/30/2024,"46,280.08",6/1/2024,6/30/2024,"2,314.00",PILL,10056XXXXX00001,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001566,6/30/2024,"18,962.58",6/1/2024,6/30/2024,948.13,PILL,10056XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001569,6/30/2024,"1,760.00",6/1/2024,6/30/2024,88.00,S Y,10002XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001576,6/30/2024,"2,430.05",6/1/2024,6/30/2024,121.50,SWIS,10026XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001577,6/30/2024,"3,877.30",6/1/2024,6/30/2024,193.87,T.M.,10000XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001578,6/30/2024,"12,800.00",6/1/2024,6/30/2024,640.00,TAMA,10026XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001579,6/30/2024,"10,240.00",6/1/2024,6/30/2024,512.00,TAMA,10026XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001582,6/30/2024,"2,400.00",6/1/2024,6/30/2024,120.00,WEST,10030XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001583,6/30/2024,"4,800.00",6/1/2024,6/30/2024,240.00,WEST,10030XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001533,6/30/2024,"224,292.44",6/1/2024,6/30/2024,"11,214.62",AL N,10025XXXXX00003,Rental Income SP - June'24 month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001523,6/30/2024,"17,089.59",6/1/2024,6/30/2024,854.48,ACTI,10021XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001524,6/30/2024,"1,050.28",6/1/2024,6/30/2024,52.51,ACTI,10021XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001525,6/30/2024,"23,040.00",6/1/2024,6/30/2024,"1,152.00",ACTI,10021XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001526,6/30/2024,960,6/1/2024,6/30/2024,48.00,ACTI,10021XXXXX00003,Rental Income SP
01 Invoice,111111111111111,ABC LTD.,TI70001527,6/30/2024,125,6/1/2024,6/30/2024,6.25,AKKU,10035XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001528,6/30/2024,"5,946.74",6/1/2024,6/30/2024,297.34,AL B,10050XXXXX00003,Rental Income - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001529,6/30/2024,"69,420.00",6/1/2024,6/30/2024,"3,471.00",AL B,10050XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001530,6/30/2024,"35,295.77",6/1/2024,6/30/2024,"1,764.79",AL B,10050XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI10004962,6/30/2024,"1,174.98",6/1/2024,6/30/2024,58.75,S Y,10002XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001543,6/30/2024,566.68,6/1/2024,6/30/2024,28.33,DBB,10025XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001584,6/30/2024,"20,000.00",6/1/2024,6/30/2024,"1,000.00",WADE,10024XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001585,6/30/2024,"6,848.81",6/1/2024,6/30/2024,342.44,WADE,10024XXXXX00003,Rental Income SP - June month billing
01 Invoice,111111111111111,ABC LTD.,TI70001586,6/30/2024,"4,250.00",6/1/2024,6/30/2024,212.50,WADE,10024XXXXX00003,Rental Income SP - June month Invoice
01 Invoice,111111111111111,ABC LTD.,TI70001580,6/30/2024,"27,680.72",6/1/2024,6/30/2024,"1,384.04",TRAD,10007XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001563,6/30/2024,"7,614.72",6/1/2024,6/30/2024,380.74,ORGA,10321XXXXX00003,Rental Income SP - June month Billing
01 Invoice,111111111111111,ABC LTD.,TI70001554,6/30/2024,"5,075.00",6/1/2024,6/30/2024,253.75,HYDR,10007XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001557,6/30/2024,"5,125.00",6/1/2024,6/30/2024,256.25,INNO,10414XXXXX00003,Rental Income SP - June'24 billing
01 Invoice,111111111111111,ABC LTD.,TI70001558,6/30/2024,"1,175.00",6/1/2024,6/30/2024,58.75,M4 C,10023XXXXX00003,Transport Charges - Trailer waiting charges
01 Invoice,111111111111111,ABC LTD.,IN20011843,6/5/2024,"-24,881.20",6/1/2024,6/30/2024,"-1,244.06",SCRA,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,IN20011851,6/6/2024,"-15,027.40",6/1/2024,6/30/2024,-751.37,SCRA,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,IN20011853,6/10/2024,"-10,787.80",6/1/2024,6/30/2024,-539.39,SCRA,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,IN20011873,6/12/2024,"-31,937.20",6/1/2024,6/30/2024,"-1,596.86",SCRA,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,IN20011874,6/12/2024,"-12,604.60",6/1/2024,6/30/2024,-630.23,SCRA,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,5HTR000007,6/4/2024,"8,899,999.80",6/1/2024,6/30/2024,"444,999.99",PETR,10035XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000008,6/4/2024,"1,629,843.00",6/1/2024,6/30/2024,"81,492.15",KENT,10025XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000009,6/4/2024,"1,629,843.00",6/1/2024,6/30/2024,"81,492.15",KENT,10025XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI5H0000187,6/4/2024,"-48,983.20",6/1/2024,6/30/2024,"-2,449.16",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,AMHZ-80002875,6/4/2024,"-20,711.20",6/1/2024,6/30/2024,"-1,035.56",AL F,10025XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,5HTR000010,6/5/2024,"157,200.80",6/1/2024,6/30/2024,"7,860.04",AJMA,10006XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI5H0000189,6/5/2024,"-45,592.00",6/1/2024,6/30/2024,"-2,279.60",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000192,6/6/2024,"-79,547.20",6/1/2024,6/30/2024,"-3,977.36",AJMA,10006XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000190,6/6/2024,"-25,425.40",6/1/2024,6/30/2024,"-1,271.27",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000193,6/7/2024,"-25,425.40",6/1/2024,6/30/2024,"-1,271.27",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000194,6/8/2024,"-25,425.40",6/1/2024,6/30/2024,"-1,271.27",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000196,6/10/2024,"-5,085.20",6/1/2024,6/30/2024,-254.26,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000197,6/10/2024,"-20,356.40",6/1/2024,6/30/2024,"-1,017.82",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000202,6/13/2024,"-25,445.00",6/1/2024,6/30/2024,"-1,272.25",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000203,6/13/2024,"-15,267.00",6/1/2024,6/30/2024,-763.35,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000208,6/19/2024,"-25,445.20",6/1/2024,6/30/2024,"-1,272.26",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000209,6/20/2024,"-25,445.20",6/1/2024,6/30/2024,"-1,272.26",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000210,6/21/2024,"-25,445.20",6/1/2024,6/30/2024,"-1,272.26",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,5HTR000011,6/22/2024,"1,413,650.40",6/1/2024,6/30/2024,"70,682.52",TIAN,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,5HTR000012,6/22/2024,"189,906.40",6/1/2024,6/30/2024,"9,495.32",TIAN,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI5H0000213,6/24/2024,"-25,445.00",6/1/2024,6/30/2024,"-1,272.25",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000214,6/24/2024,"-25,445.00",6/1/2024,6/30/2024,"-1,272.25",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000215,6/25/2024,"-25,445.20",6/1/2024,6/30/2024,"-1,272.26",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000219,6/26/2024,"-25,450.60",6/1/2024,6/30/2024,"-1,272.53",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000220,6/26/2024,"-25,450.60",6/1/2024,6/30/2024,"-1,272.53",PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI5H0000222,6/26/2024,"-10,180.20",6/1/2024,6/30/2024,-509.01,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,AMHZ-80002876,6/28/2024,"-7,109.60",6/1/2024,6/30/2024,-355.48,AL F,10025XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,1TR1604637,6/10/2024,"42,857.20",6/1/2024,6/30/2024,"2,142.86",ADVA,Not RXXXXXtered,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,DSTC-80007816,6/19/2024,-40.8,6/1/2024,6/30/2024,-2.04,ALAF,10032XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,1TR1604638,6/25/2024,"20,476.20",6/1/2024,6/30/2024,"1,023.81",ADVA,Not RXXXXXtered,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800501,6/3/2024,"11,840.00",6/1/2024,6/30/2024,592.00,M4 C,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001442,6/3/2024,"-4,195.20",6/1/2024,6/30/2024,-209.76,M4 C,10023XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,5GJ1700641,6/4/2024,"72,000.00",6/1/2024,6/30/2024,"3,600.00",PETR,10035XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001382,6/4/2024,"-2,880.00",6/1/2024,6/30/2024,-144.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001383,6/4/2024,"-2,880.00",6/1/2024,6/30/2024,-144.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001384,6/4/2024,"-1,920.00",6/1/2024,6/30/2024,-96.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001391,6/4/2024,-960,6/1/2024,6/30/2024,-48.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001404,6/4/2024,"-1,920.00",6/1/2024,6/30/2024,-96.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001405,6/4/2024,-480,6/1/2024,6/30/2024,-24.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001481,6/4/2024,"-4,800.00",6/1/2024,6/30/2024,-240.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800502,6/5/2024,"2,380.00",6/1/2024,6/30/2024,119.00,ORIO,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001482,6/5/2024,"-4,320.00",6/1/2024,6/30/2024,-216.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001483,6/6/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001484,6/7/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001485,6/8/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800503,6/10/2024,"32,000.00",6/1/2024,6/30/2024,"1,600.00",AL B,10050XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800504,6/10/2024,"41,615.00",6/1/2024,6/30/2024,"2,080.75",AL B,10050XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001486,6/10/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001313,6/10/2024,"-1,056.00",6/1/2024,6/30/2024,-52.80,AL B,10050XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001413,6/10/2024,"-30,944.00",6/1/2024,6/30/2024,"-1,547.20",AL B,10050XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001413,6/10/2024,"30,944.00",6/1/2024,6/30/2024,"1,547.20",AL B,10050XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001412,6/10/2024,"-5,280.00",6/1/2024,6/30/2024,-264.00,AL B,10050XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,ANTC-80002025,6/10/2024,"-41,615.00",6/1/2024,6/30/2024,"-2,080.75",AL B,10050XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800524,6/10/2024,"41,615.00",6/1/2024,6/30/2024,"2,080.75",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,ANTC-80001899,6/11/2024,"-31,333.00",6/1/2024,6/30/2024,"-1,566.65",DENH,10020XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,ANTC-80001900,6/11/2024,"-28,226.80",6/1/2024,6/30/2024,"-1,411.34",DENH,10020XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,ANTC-80001901,6/11/2024,"-20,249.60",6/1/2024,6/30/2024,"-1,012.48",DENH,10020XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800505,6/12/2024,"15,240.00",6/1/2024,6/30/2024,762.00,RIGI,10055XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800506,6/13/2024,"7,414.20",6/1/2024,6/30/2024,370.71,AL B,10028XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800507,6/13/2024,"27,520.00",6/1/2024,6/30/2024,"1,376.00",T.M.,10000XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001499,6/13/2024,"-1,440.00",6/1/2024,6/30/2024,-72.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001500,6/13/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800508,6/19/2024,"7,820.00",6/1/2024,6/30/2024,391.00,ORIO,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800509,6/19/2024,"10,240.00",6/1/2024,6/30/2024,512.00,TAMA,10026XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800510,6/19/2024,"41,734.80",6/1/2024,6/30/2024,"2,086.74",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800511,6/19/2024,"24,650.00",6/1/2024,6/30/2024,"1,232.50",C.P.,10035XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001498,6/19/2024,"-111,062.20",6/1/2024,6/30/2024,"-5,553.11",LUCK,10037XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001501,6/19/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,ANTC-80001938,6/19/2024,"-41,734.80",6/1/2024,6/30/2024,"-2,086.74",ALJU,10046XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800517,6/19/2024,"41,830.00",6/1/2024,6/30/2024,"2,091.50",ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001496,6/20/2024,"-1,646.60",6/1/2024,6/30/2024,-82.33,PREC,10055XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800512,6/20/2024,"9,200.00",6/1/2024,6/30/2024,460.00,GULF,10034XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800513,6/20/2024,"14,500.00",6/1/2024,6/30/2024,725.00,HYDR,10007XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800514,6/20/2024,"8,505.40",6/1/2024,6/30/2024,425.27,ALJU,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001502,6/20/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001502,6/20/2024,"-1,920.00",6/1/2024,6/30/2024,-96.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001502,6/20/2024,"2,400.00",6/1/2024,6/30/2024,120.00,PETR,10035XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001502,6/20/2024,"1,920.00",6/1/2024,6/30/2024,96.00,PETR,10035XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001502,6/20/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001506,6/21/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800515,6/22/2024,"32,265.00",6/1/2024,6/30/2024,"1,613.25",AL Z,10007XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800516,6/22/2024,"22,750.00",6/1/2024,6/30/2024,"1,137.50",SOCI,10023XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001507,6/24/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800518,6/25/2024,"8,700.00",6/1/2024,6/30/2024,435.00,HILL,10053XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800519,6/25/2024,"33,080.00",6/1/2024,6/30/2024,"1,654.00",TRAD,10007XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800520,6/25/2024,"27,200.00",6/1/2024,6/30/2024,"1,360.00",GULF,10034XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,7TR1800521,6/25/2024,"13,504.80",6/1/2024,6/30/2024,675.24,CRYS,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001508,6/25/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001509,6/25/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001436,6/25/2024,"-2,464.80",6/1/2024,6/30/2024,-123.24,HILL,10053XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800522,6/26/2024,"31,770.00",6/1/2024,6/30/2024,"1,588.50",CRYS,10046XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001510,6/26/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,TI70001511,6/27/2024,-960,6/1/2024,6/30/2024,-48.00,PETR,10035XXXXX00003,Advance Settlement
01 Invoice,111111111111111,ABC LTD.,7TR1800523,6/28/2024,"5,040.00",6/1/2024,6/30/2024,252.00,BRIG,10039XXXXX00003,Advance Receipt
01 Invoice,111111111111111,ABC LTD.,TI70001512,6/29/2024,"-2,400.00",6/1/2024,6/30/2024,-120.00,PETR,10035XXXXX00003,Advance Settlement
